transaction_id,transaction_date,customer_id,product_category,region,status,amount,is_approved,is_refunded,reporting_date
TXN-00900,2025-02-25,7611,Billing,Latin America,failed,1164.62,0,0,2025-02-25
TXN-00953,2025-02-25,1855,Risk,Latin America,failed,862.36,0,0,2025-02-25
TXN-00987,2025-02-25,3198,Subscriptions,Europe,approved,1707.68,1,0,2025-02-25
TXN-01135,2025-02-25,1749,Billing,Asia Pacific,approved,2151.03,1,0,2025-02-25
TXN-01200,2025-02-25,2065,Subscriptions,Europe,approved,1730.92,1,0,2025-02-25
TXN-01290,2025-02-25,8511,Subscriptions,Latin America,approved,1909.85,1,0,2025-02-25
TXN-01397,2025-02-25,6940,Subscriptions,North America,approved,2240.8,1,0,2025-02-25
TXN-00040,2025-02-26,6580,Payments,Latin America,approved,1748.38,1,0,2025-02-26
TXN-00085,2025-02-26,6720,Subscriptions,Middle East,refunded,732.87,0,1,2025-02-26
TXN-00192,2025-02-26,9006,Risk,North America,approved,472.29,1,0,2025-02-26
TXN-00240,2025-02-26,2839,Payments,Middle East,approved,2490.7,1,0,2025-02-26
TXN-00245,2025-02-26,2892,Risk,Asia Pacific,failed,601.91,0,0,2025-02-26
TXN-00599,2025-02-26,7760,Subscriptions,Latin America,approved,1303.77,1,0,2025-02-26
TXN-00658,2025-02-26,6689,Billing,North America,approved,945.26,1,0,2025-02-26
TXN-00825,2025-02-26,7719,Invoices,Latin America,approved,2123.19,1,0,2025-02-26
TXN-00880,2025-02-26,6881,Payments,Middle East,approved,669.9,1,0,2025-02-26
TXN-00996,2025-02-26,2848,Subscriptions,North America,refunded,100.72,0,1,2025-02-26
TXN-01111,2025-02-26,9734,Payments,Europe,approved,1268.44,1,0,2025-02-26
TXN-01171,2025-02-26,8126,Subscriptions,Europe,failed,980.28,0,0,2025-02-26
TXN-01172,2025-02-26,8699,Subscriptions,Asia Pacific,failed,410.76,0,0,2025-02-26
TXN-01211,2025-02-26,1594,Payments,Europe,refunded,405.28,0,1,2025-02-26
TXN-00026,2025-02-27,1426,Risk,Middle East,refunded,1233.35,0,1,2025-02-27
TXN-00099,2025-02-27,8606,Payments,Latin America,refunded,598.31,0,1,2025-02-27
TXN-00130,2025-02-27,2142,Risk,Europe,approved,1052.28,1,0,2025-02-27
TXN-00341,2025-02-27,4826,Invoices,Asia Pacific,approved,261.37,1,0,2025-02-27
TXN-00458,2025-02-27,5786,Payments,Europe,refunded,163.44,0,1,2025-02-27
TXN-00475,2025-02-27,6031,Subscriptions,Latin America,approved,553.84,1,0,2025-02-27
TXN-00569,2025-02-27,3973,Risk,North America,approved,2135.55,1,0,2025-02-27
TXN-00600,2025-02-27,3219,Risk,Europe,approved,2082.48,1,0,2025-02-27
TXN-00616,2025-02-27,2822,Invoices,Europe,approved,304.15,1,0,2025-02-27
TXN-00673,2025-02-27,9969,Invoices,Latin America,approved,1537.85,1,0,2025-02-27
TXN-00743,2025-02-27,5072,Billing,Latin America,approved,2490.36,1,0,2025-02-27
TXN-00782,2025-02-27,4179,Subscriptions,Asia Pacific,approved,799.63,1,0,2025-02-27
TXN-00920,2025-02-27,4767,Risk,Asia Pacific,refunded,691.51,0,1,2025-02-27
TXN-00958,2025-02-27,9418,Risk,Europe,failed,1075.46,0,0,2025-02-27
TXN-01068,2025-02-27,6697,Invoices,Europe,approved,1256.51,1,0,2025-02-27
TXN-01128,2025-02-27,1041,Payments,North America,approved,1704.27,1,0,2025-02-27
TXN-01196,2025-02-27,4329,Invoices,North America,failed,2003.67,0,0,2025-02-27
TXN-01235,2025-02-27,5025,Subscriptions,Asia Pacific,approved,774.93,1,0,2025-02-27
TXN-01337,2025-02-27,9687,Risk,Latin America,failed,1961.98,0,0,2025-02-27
TXN-01370,2025-02-27,2852,Invoices,Asia Pacific,approved,1270.31,1,0,2025-02-27
TXN-01417,2025-02-27,6587,Invoices,Europe,failed,922.27,0,0,2025-02-27
TXN-01467,2025-02-27,3164,Risk,Asia Pacific,refunded,944.03,0,1,2025-02-27
TXN-00003,2025-02-28,3060,Billing,Latin America,refunded,1132.34,0,1,2025-02-28
TXN-00123,2025-02-28,9316,Invoices,Latin America,failed,287.69,0,0,2025-02-28
TXN-00244,2025-02-28,1208,Invoices,Europe,approved,815.7,1,0,2025-02-28
TXN-00502,2025-02-28,1558,Risk,North America,failed,383.08,0,0,2025-02-28
TXN-00652,2025-02-28,3899,Payments,Asia Pacific,failed,1869.04,0,0,2025-02-28
TXN-00771,2025-02-28,3883,Invoices,North America,approved,221.09,1,0,2025-02-28
TXN-00824,2025-02-28,6869,Payments,Europe,approved,916.84,1,0,2025-02-28
TXN-00934,2025-02-28,3832,Risk,Middle East,refunded,1845.51,0,1,2025-02-28
TXN-00984,2025-02-28,3883,Risk,Latin America,approved,599.32,1,0,2025-02-28
TXN-00986,2025-02-28,4246,Subscriptions,North America,failed,1867.4,0,0,2025-02-28
TXN-01089,2025-02-28,9731,Billing,Latin America,approved,316.2,1,0,2025-02-28
TXN-01130,2025-02-28,1346,Invoices,North America,failed,915.03,0,0,2025-02-28
TXN-01205,2025-02-28,1620,Subscriptions,Europe,approved,577.19,1,0,2025-02-28
TXN-01221,2025-02-28,6639,Payments,Latin America,approved,1570.37,1,0,2025-02-28
TXN-01224,2025-02-28,4390,Invoices,Middle East,approved,2183.29,1,0,2025-02-28
TXN-01255,2025-02-28,9915,Subscriptions,North America,approved,119.21,1,0,2025-02-28
TXN-01398,2025-02-28,6633,Subscriptions,Latin America,approved,1213.5,1,0,2025-02-28
TXN-01438,2025-02-28,7496,Billing,Middle East,failed,1330.88,0,0,2025-02-28
TXN-00108,2025-03-01,6343,Subscriptions,Middle East,refunded,1099.47,0,1,2025-03-01
TXN-00156,2025-03-01,3081,Billing,North America,refunded,1674.55,0,1,2025-03-01
TXN-00162,2025-03-01,6496,Billing,Middle East,approved,1191.58,1,0,2025-03-01
TXN-00237,2025-03-01,5525,Subscriptions,North America,failed,558.13,0,0,2025-03-01
TXN-00255,2025-03-01,6639,Subscriptions,Europe,approved,1350.6,1,0,2025-03-01
TXN-00311,2025-03-01,3202,Invoices,Europe,approved,2417.38,1,0,2025-03-01
TXN-00316,2025-03-01,1996,Billing,Europe,approved,1974.96,1,0,2025-03-01
TXN-00372,2025-03-01,2861,Subscriptions,Latin America,approved,1997.55,1,0,2025-03-01
TXN-00446,2025-03-01,2070,Risk,Asia Pacific,refunded,1302.66,0,1,2025-03-01
TXN-00479,2025-03-01,1513,Invoices,Latin America,refunded,1396.08,0,1,2025-03-01
TXN-00730,2025-03-01,9826,Risk,Europe,approved,2425.64,1,0,2025-03-01
TXN-00819,2025-03-01,8655,Risk,Asia Pacific,refunded,1388.87,0,1,2025-03-01
TXN-00822,2025-03-01,1313,Payments,Latin America,refunded,2192.1,0,1,2025-03-01
TXN-00842,2025-03-01,4549,Invoices,Asia Pacific,failed,1246.88,0,0,2025-03-01
TXN-01277,2025-03-01,5698,Payments,Europe,approved,1092.86,1,0,2025-03-01
TXN-00080,2025-03-02,6406,Invoices,Europe,refunded,1564.66,0,1,2025-03-02
TXN-00122,2025-03-02,1036,Billing,Latin America,approved,517.19,1,0,2025-03-02
TXN-00257,2025-03-02,4132,Payments,Middle East,refunded,1243.3,0,1,2025-03-02
TXN-00283,2025-03-02,1213,Billing,Europe,approved,1604.53,1,0,2025-03-02
TXN-00312,2025-03-02,6872,Invoices,Europe,approved,1762.11,1,0,2025-03-02
TXN-00416,2025-03-02,5658,Invoices,North America,approved,629.71,1,0,2025-03-02
TXN-00641,2025-03-02,7306,Risk,Europe,approved,510.53,1,0,2025-03-02
TXN-00736,2025-03-02,8115,Subscriptions,Latin America,refunded,707.7,0,1,2025-03-02
TXN-00859,2025-03-02,6628,Subscriptions,North America,approved,274.89,1,0,2025-03-02
TXN-01049,2025-03-02,5231,Subscriptions,Europe,refunded,2108.2,0,1,2025-03-02
TXN-01071,2025-03-02,8217,Payments,Asia Pacific,approved,1789.23,1,0,2025-03-02
TXN-01132,2025-03-02,7123,Billing,Middle East,failed,1496.12,0,0,2025-03-02
TXN-01274,2025-03-02,7351,Subscriptions,North America,failed,1577.5,0,0,2025-03-02
TXN-01298,2025-03-02,6106,Risk,Asia Pacific,approved,2078.28,1,0,2025-03-02
TXN-01306,2025-03-02,9717,Risk,North America,approved,693.97,1,0,2025-03-02
TXN-01329,2025-03-02,6636,Payments,North America,approved,881.5,1,0,2025-03-02
TXN-01424,2025-03-02,5863,Invoices,Latin America,refunded,126.67,0,1,2025-03-02
TXN-01427,2025-03-02,6547,Subscriptions,Asia Pacific,approved,488.36,1,0,2025-03-02
TXN-00049,2025-03-03,5445,Payments,Middle East,approved,1044.05,1,0,2025-03-03
TXN-00060,2025-03-03,8698,Subscriptions,Asia Pacific,approved,1997.44,1,0,2025-03-03
TXN-00075,2025-03-03,2336,Invoices,Asia Pacific,failed,1810.11,0,0,2025-03-03
TXN-00098,2025-03-03,7525,Subscriptions,North America,failed,1766.57,0,0,2025-03-03
TXN-00191,2025-03-03,7949,Payments,North America,failed,191.87,0,0,2025-03-03
TXN-00550,2025-03-03,6939,Risk,Latin America,refunded,1723.27,0,1,2025-03-03
TXN-00615,2025-03-03,7673,Risk,Europe,approved,1864.31,1,0,2025-03-03
TXN-00636,2025-03-03,7168,Invoices,North America,approved,2289.04,1,0,2025-03-03
TXN-00711,2025-03-03,7298,Subscriptions,North America,approved,1058.07,1,0,2025-03-03
TXN-00788,2025-03-03,8390,Payments,Latin America,approved,2165.56,1,0,2025-03-03
TXN-00813,2025-03-03,5589,Risk,Europe,approved,692.85,1,0,2025-03-03
TXN-00827,2025-03-03,4079,Subscriptions,Middle East,approved,2055.22,1,0,2025-03-03
TXN-01062,2025-03-03,4227,Payments,North America,approved,1705.61,1,0,2025-03-03
TXN-01327,2025-03-03,4257,Billing,North America,approved,1225.06,1,0,2025-03-03
TXN-00008,2025-03-04,5318,Invoices,Middle East,refunded,702.59,0,1,2025-03-04
TXN-00175,2025-03-04,7457,Billing,Latin America,approved,526.31,1,0,2025-03-04
TXN-00184,2025-03-04,8163,Payments,North America,failed,99.7,0,0,2025-03-04
TXN-00204,2025-03-04,2795,Payments,Latin America,approved,1790.14,1,0,2025-03-04
TXN-00422,2025-03-04,5828,Risk,Latin America,approved,1770.03,1,0,2025-03-04
TXN-00587,2025-03-04,7596,Invoices,Latin America,approved,55.4,1,0,2025-03-04
TXN-00666,2025-03-04,9313,Invoices,North America,approved,1940.33,1,0,2025-03-04
TXN-00866,2025-03-04,1773,Risk,North America,failed,724.07,0,0,2025-03-04
TXN-00875,2025-03-04,7291,Risk,Asia Pacific,approved,282.09,1,0,2025-03-04
TXN-00932,2025-03-04,5696,Payments,Europe,refunded,125.94,0,1,2025-03-04
TXN-00941,2025-03-04,4260,Invoices,Middle East,failed,1184.34,0,0,2025-03-04
TXN-01149,2025-03-04,9425,Billing,Latin America,approved,2223.08,1,0,2025-03-04
TXN-01183,2025-03-04,4506,Payments,Europe,approved,1971.03,1,0,2025-03-04
TXN-01303,2025-03-04,9901,Payments,Middle East,failed,1400.82,0,0,2025-03-04
TXN-01472,2025-03-04,1457,Billing,Europe,failed,1406.55,0,0,2025-03-04
TXN-00043,2025-03-05,1799,Subscriptions,Latin America,approved,67.99,1,0,2025-03-05
TXN-00086,2025-03-05,3858,Subscriptions,Asia Pacific,refunded,1105.23,0,1,2025-03-05
TXN-00110,2025-03-05,2134,Subscriptions,Middle East,refunded,212.79,0,1,2025-03-05
TXN-00223,2025-03-05,6874,Risk,Latin America,refunded,1309.5,0,1,2025-03-05
TXN-00541,2025-03-05,3606,Risk,Europe,failed,220.02,0,0,2025-03-05
TXN-00892,2025-03-05,2730,Billing,North America,approved,12.31,1,0,2025-03-05
TXN-00906,2025-03-05,8456,Risk,Europe,approved,2176.54,1,0,2025-03-05
TXN-00982,2025-03-05,8741,Payments,North America,approved,2291.17,1,0,2025-03-05
TXN-01041,2025-03-05,3607,Subscriptions,Europe,approved,1232.79,1,0,2025-03-05
TXN-01045,2025-03-05,8246,Invoices,Europe,failed,796.42,0,0,2025-03-05
TXN-01064,2025-03-05,4677,Invoices,North America,approved,2352.12,1,0,2025-03-05
TXN-01194,2025-03-05,4824,Payments,Europe,failed,2459.71,0,0,2025-03-05
TXN-01317,2025-03-05,7064,Billing,Middle East,refunded,1562.7,0,1,2025-03-05
TXN-01348,2025-03-05,4476,Payments,Asia Pacific,approved,1612.22,1,0,2025-03-05
TXN-00015,2025-03-06,3221,Invoices,Latin America,approved,155.45,1,0,2025-03-06
TXN-00177,2025-03-06,2347,Risk,Middle East,refunded,1346.17,0,1,2025-03-06
TXN-00212,2025-03-06,5227,Subscriptions,Asia Pacific,refunded,333.02,0,1,2025-03-06
TXN-00225,2025-03-06,5804,Risk,Europe,approved,200.14,1,0,2025-03-06
TXN-00236,2025-03-06,8182,Invoices,Middle East,refunded,188.87,0,1,2025-03-06
TXN-00395,2025-03-06,2206,Subscriptions,Middle East,approved,1191.3,1,0,2025-03-06
TXN-00430,2025-03-06,9569,Subscriptions,Europe,approved,2248.05,1,0,2025-03-06
TXN-00697,2025-03-06,3616,Subscriptions,Latin America,failed,959.56,0,0,2025-03-06
TXN-00727,2025-03-06,8898,Payments,Europe,failed,1345.44,0,0,2025-03-06
TXN-00774,2025-03-06,5150,Payments,Middle East,approved,2127.9,1,0,2025-03-06
TXN-01077,2025-03-06,3438,Billing,Middle East,failed,455.52,0,0,2025-03-06
TXN-01197,2025-03-06,2149,Invoices,North America,approved,1492.0,1,0,2025-03-06
TXN-01208,2025-03-06,3733,Billing,Europe,approved,615.03,1,0,2025-03-06
TXN-01276,2025-03-06,3715,Risk,Latin America,approved,1526.9,1,0,2025-03-06
TXN-01332,2025-03-06,8161,Subscriptions,North America,approved,1457.56,1,0,2025-03-06
TXN-00174,2025-03-07,7825,Subscriptions,Latin America,approved,2308.13,1,0,2025-03-07
TXN-00317,2025-03-07,3106,Risk,Latin America,refunded,710.47,0,1,2025-03-07
TXN-00318,2025-03-07,3271,Subscriptions,Europe,failed,1741.08,0,0,2025-03-07
TXN-00461,2025-03-07,8556,Invoices,Europe,approved,1751.18,1,0,2025-03-07
TXN-00676,2025-03-07,7862,Invoices,North America,failed,954.37,0,0,2025-03-07
TXN-00681,2025-03-07,7297,Risk,Latin America,approved,777.24,1,0,2025-03-07
TXN-00713,2025-03-07,6443,Billing,Middle East,approved,824.66,1,0,2025-03-07
TXN-00731,2025-03-07,6693,Risk,North America,refunded,1153.4,0,1,2025-03-07
TXN-00737,2025-03-07,3244,Subscriptions,Middle East,approved,1941.82,1,0,2025-03-07
TXN-00760,2025-03-07,9927,Invoices,Europe,failed,810.29,0,0,2025-03-07
TXN-00793,2025-03-07,3116,Subscriptions,Europe,failed,2474.25,0,0,2025-03-07
TXN-01033,2025-03-07,9323,Subscriptions,Middle East,failed,2291.59,0,0,2025-03-07
TXN-01119,2025-03-07,6908,Subscriptions,Latin America,approved,1111.89,1,0,2025-03-07
TXN-01137,2025-03-07,4019,Billing,Europe,approved,281.55,1,0,2025-03-07
TXN-01218,2025-03-07,7210,Subscriptions,Asia Pacific,approved,802.44,1,0,2025-03-07
TXN-00013,2025-03-08,7694,Payments,North America,refunded,230.09,0,1,2025-03-08
TXN-00059,2025-03-08,9955,Subscriptions,Asia Pacific,refunded,2339.85,0,1,2025-03-08
TXN-00215,2025-03-08,6799,Invoices,North America,refunded,868.72,0,1,2025-03-08
TXN-00377,2025-03-08,3095,Invoices,Middle East,approved,1301.74,1,0,2025-03-08
TXN-00432,2025-03-08,5337,Risk,Asia Pacific,refunded,327.19,0,1,2025-03-08
TXN-00471,2025-03-08,8457,Subscriptions,Latin America,approved,462.51,1,0,2025-03-08
TXN-00557,2025-03-08,7611,Risk,Latin America,approved,1388.25,1,0,2025-03-08
TXN-00603,2025-03-08,2549,Payments,Europe,approved,1643.32,1,0,2025-03-08
TXN-00631,2025-03-08,7461,Invoices,Europe,approved,1309.77,1,0,2025-03-08
TXN-00662,2025-03-08,3197,Invoices,North America,failed,140.18,0,0,2025-03-08
TXN-00739,2025-03-08,5285,Risk,Latin America,approved,728.08,1,0,2025-03-08
TXN-00757,2025-03-08,8167,Risk,North America,approved,1035.02,1,0,2025-03-08
TXN-00805,2025-03-08,9240,Payments,Europe,approved,633.44,1,0,2025-03-08
TXN-00886,2025-03-08,8874,Invoices,Latin America,approved,142.05,1,0,2025-03-08
TXN-01002,2025-03-08,1898,Billing,Europe,approved,1329.2,1,0,2025-03-08
TXN-01009,2025-03-08,4665,Payments,Middle East,failed,172.39,0,0,2025-03-08
TXN-01036,2025-03-08,9806,Payments,Asia Pacific,approved,2171.36,1,0,2025-03-08
TXN-01139,2025-03-08,2359,Billing,North America,approved,990.65,1,0,2025-03-08
TXN-01232,2025-03-08,5699,Billing,North America,refunded,567.6,0,1,2025-03-08
TXN-01281,2025-03-08,3798,Invoices,North America,refunded,28.57,0,1,2025-03-08
TXN-01282,2025-03-08,9421,Billing,North America,approved,2130.59,1,0,2025-03-08
TXN-01349,2025-03-08,3519,Risk,Asia Pacific,failed,2071.53,0,0,2025-03-08
TXN-01394,2025-03-08,9211,Payments,Europe,approved,2324.27,1,0,2025-03-08
TXN-01449,2025-03-08,5779,Invoices,Latin America,refunded,1885.74,0,1,2025-03-08
TXN-00062,2025-03-09,3288,Subscriptions,Middle East,refunded,352.52,0,1,2025-03-09
TXN-00360,2025-03-09,7615,Invoices,Asia Pacific,approved,1301.27,1,0,2025-03-09
TXN-00378,2025-03-09,9064,Invoices,Middle East,approved,1203.39,1,0,2025-03-09
TXN-00391,2025-03-09,2666,Subscriptions,Latin America,refunded,982.31,0,1,2025-03-09
TXN-00463,2025-03-09,2282,Billing,Latin America,approved,1128.89,1,0,2025-03-09
TXN-00493,2025-03-09,3584,Subscriptions,Latin America,approved,1195.95,1,0,2025-03-09
TXN-00512,2025-03-09,4535,Invoices,North America,failed,2220.33,0,0,2025-03-09
TXN-00878,2025-03-09,2234,Subscriptions,Europe,approved,833.99,1,0,2025-03-09
TXN-00895,2025-03-09,5257,Risk,Middle East,refunded,689.62,0,1,2025-03-09
TXN-01065,2025-03-09,4956,Risk,North America,approved,1075.79,1,0,2025-03-09
TXN-01098,2025-03-09,7507,Payments,Asia Pacific,approved,1643.23,1,0,2025-03-09
TXN-01234,2025-03-09,2928,Subscriptions,Middle East,approved,409.95,1,0,2025-03-09
TXN-01378,2025-03-09,9424,Subscriptions,Europe,refunded,542.41,0,1,2025-03-09
TXN-00014,2025-03-10,3976,Risk,Latin America,approved,629.24,1,0,2025-03-10
TXN-00042,2025-03-10,3174,Subscriptions,Asia Pacific,approved,818.68,1,0,2025-03-10
TXN-00051,2025-03-10,3525,Billing,North America,approved,48.8,1,0,2025-03-10
TXN-00128,2025-03-10,6261,Billing,North America,failed,2382.79,0,0,2025-03-10
TXN-00207,2025-03-10,9850,Billing,Middle East,refunded,2472.8,0,1,2025-03-10
TXN-00234,2025-03-10,8789,Payments,Europe,approved,593.22,1,0,2025-03-10
TXN-00247,2025-03-10,9891,Risk,Asia Pacific,refunded,247.13,0,1,2025-03-10
TXN-00423,2025-03-10,8428,Risk,Middle East,approved,2489.22,1,0,2025-03-10
TXN-00489,2025-03-10,2895,Invoices,Latin America,approved,1347.13,1,0,2025-03-10
TXN-00657,2025-03-10,4984,Invoices,Latin America,failed,2298.86,0,0,2025-03-10
TXN-00714,2025-03-10,2041,Subscriptions,Asia Pacific,approved,2423.69,1,0,2025-03-10
TXN-00742,2025-03-10,6970,Subscriptions,Latin America,failed,2127.57,0,0,2025-03-10
TXN-01073,2025-03-10,7573,Billing,Europe,refunded,1665.61,0,1,2025-03-10
TXN-01134,2025-03-10,6063,Invoices,Europe,failed,857.35,0,0,2025-03-10
TXN-01204,2025-03-10,8538,Payments,Middle East,approved,2451.79,1,0,2025-03-10
TXN-01275,2025-03-10,5905,Payments,Middle East,approved,1591.17,1,0,2025-03-10
TXN-01301,2025-03-10,8134,Subscriptions,North America,refunded,571.55,0,1,2025-03-10
TXN-00002,2025-03-11,3342,Risk,Middle East,failed,1283.71,0,0,2025-03-11
TXN-00089,2025-03-11,8756,Subscriptions,Asia Pacific,approved,1989.62,1,0,2025-03-11
TXN-00173,2025-03-11,3408,Invoices,Europe,failed,871.54,0,0,2025-03-11
TXN-00320,2025-03-11,3652,Payments,Latin America,approved,460.71,1,0,2025-03-11
TXN-00370,2025-03-11,7950,Payments,Asia Pacific,approved,1214.04,1,0,2025-03-11
TXN-00402,2025-03-11,5777,Billing,Asia Pacific,refunded,1349.2,0,1,2025-03-11
TXN-00645,2025-03-11,4262,Billing,Asia Pacific,refunded,904.75,0,1,2025-03-11
TXN-00734,2025-03-11,2241,Billing,North America,refunded,611.31,0,1,2025-03-11
TXN-00836,2025-03-11,5849,Risk,North America,refunded,1924.96,0,1,2025-03-11
TXN-00864,2025-03-11,2070,Risk,Latin America,approved,1172.88,1,0,2025-03-11
TXN-00911,2025-03-11,5774,Subscriptions,North America,refunded,1718.46,0,1,2025-03-11
TXN-01058,2025-03-11,8794,Invoices,Europe,failed,1490.81,0,0,2025-03-11
TXN-01061,2025-03-11,6196,Payments,Middle East,approved,1298.59,1,0,2025-03-11
TXN-01148,2025-03-11,8079,Billing,Latin America,approved,1270.87,1,0,2025-03-11
TXN-01242,2025-03-11,1871,Subscriptions,Asia Pacific,refunded,2138.81,0,1,2025-03-11
TXN-01278,2025-03-11,9125,Risk,North America,failed,812.04,0,0,2025-03-11
TXN-01339,2025-03-11,2939,Risk,Europe,approved,2344.03,1,0,2025-03-11
TXN-01469,2025-03-11,7476,Billing,North America,failed,739.19,0,0,2025-03-11
TXN-00016,2025-03-12,9372,Invoices,Asia Pacific,approved,1977.17,1,0,2025-03-12
TXN-00025,2025-03-12,6431,Subscriptions,Latin America,approved,1983.14,1,0,2025-03-12
TXN-00050,2025-03-12,1042,Risk,Latin America,approved,690.99,1,0,2025-03-12
TXN-00106,2025-03-12,9009,Subscriptions,Middle East,refunded,557.53,0,1,2025-03-12
TXN-00107,2025-03-12,2331,Billing,Europe,approved,2012.69,1,0,2025-03-12
TXN-00112,2025-03-12,2293,Risk,Europe,approved,80.27,1,0,2025-03-12
TXN-00160,2025-03-12,3282,Billing,Middle East,approved,2051.51,1,0,2025-03-12
TXN-00210,2025-03-12,2909,Subscriptions,Middle East,refunded,995.96,0,1,2025-03-12
TXN-00249,2025-03-12,8244,Payments,Latin America,approved,855.76,1,0,2025-03-12
TXN-00278,2025-03-12,2465,Subscriptions,Asia Pacific,refunded,1660.67,0,1,2025-03-12
TXN-00476,2025-03-12,1450,Subscriptions,Latin America,approved,2183.15,1,0,2025-03-12
TXN-00598,2025-03-12,8744,Invoices,Europe,approved,2194.17,1,0,2025-03-12
TXN-00602,2025-03-12,7009,Risk,Middle East,failed,180.19,0,0,2025-03-12
TXN-00613,2025-03-12,9228,Risk,Latin America,failed,1652.07,0,0,2025-03-12
TXN-00690,2025-03-12,6273,Payments,Europe,approved,761.45,1,0,2025-03-12
TXN-00725,2025-03-12,4609,Payments,Middle East,approved,1244.18,1,0,2025-03-12
TXN-00766,2025-03-12,1856,Invoices,Latin America,failed,757.8,0,0,2025-03-12
TXN-00806,2025-03-12,1864,Billing,Latin America,approved,1867.8,1,0,2025-03-12
TXN-00815,2025-03-12,3040,Subscriptions,Middle East,approved,409.39,1,0,2025-03-12
TXN-00918,2025-03-12,3341,Billing,North America,approved,857.46,1,0,2025-03-12
TXN-00955,2025-03-12,8469,Invoices,Europe,approved,343.38,1,0,2025-03-12
TXN-00990,2025-03-12,4215,Invoices,Europe,approved,1599.47,1,0,2025-03-12
TXN-01212,2025-03-12,1215,Risk,Latin America,approved,406.09,1,0,2025-03-12
TXN-01313,2025-03-12,2781,Subscriptions,Europe,approved,762.11,1,0,2025-03-12
TXN-01416,2025-03-12,4940,Invoices,North America,refunded,1836.39,0,1,2025-03-12
TXN-01430,2025-03-12,6878,Billing,Europe,failed,1325.5,0,0,2025-03-12
TXN-01441,2025-03-12,7435,Subscriptions,Europe,approved,1524.96,1,0,2025-03-12
TXN-01498,2025-03-12,4128,Subscriptions,Latin America,approved,511.63,1,0,2025-03-12
TXN-00071,2025-03-13,1714,Invoices,Asia Pacific,approved,1923.61,1,0,2025-03-13
TXN-00105,2025-03-13,2117,Risk,Europe,failed,1513.62,0,0,2025-03-13
TXN-00135,2025-03-13,4735,Risk,North America,refunded,2436.36,0,1,2025-03-13
TXN-00213,2025-03-13,8919,Subscriptions,Latin America,approved,1740.05,1,0,2025-03-13
TXN-00261,2025-03-13,4461,Invoices,Latin America,approved,666.83,1,0,2025-03-13
TXN-00484,2025-03-13,7756,Subscriptions,Middle East,approved,1934.76,1,0,2025-03-13
TXN-00559,2025-03-13,4547,Payments,Europe,failed,2350.56,0,0,2025-03-13
TXN-00639,2025-03-13,5852,Payments,North America,refunded,1803.15,0,1,2025-03-13
TXN-00692,2025-03-13,4689,Risk,Latin America,refunded,793.57,0,1,2025-03-13
TXN-00716,2025-03-13,4510,Subscriptions,Europe,approved,386.76,1,0,2025-03-13
TXN-00745,2025-03-13,7397,Subscriptions,Europe,failed,685.76,0,0,2025-03-13
TXN-01012,2025-03-13,8670,Billing,Asia Pacific,approved,1264.35,1,0,2025-03-13
TXN-01133,2025-03-13,9219,Risk,Middle East,refunded,1510.63,0,1,2025-03-13
TXN-01254,2025-03-13,6864,Subscriptions,Europe,failed,424.92,0,0,2025-03-13
TXN-01414,2025-03-13,3033,Risk,North America,approved,1043.62,1,0,2025-03-13
TXN-01461,2025-03-13,9294,Payments,North America,approved,1133.46,1,0,2025-03-13
TXN-00092,2025-03-14,4117,Subscriptions,North America,failed,1610.39,0,0,2025-03-14
TXN-00103,2025-03-14,8432,Payments,Europe,approved,923.19,1,0,2025-03-14
TXN-00227,2025-03-14,9546,Invoices,North America,approved,146.39,1,0,2025-03-14
TXN-00291,2025-03-14,6257,Invoices,North America,approved,1111.55,1,0,2025-03-14
TXN-00336,2025-03-14,2240,Subscriptions,Middle East,approved,2308.83,1,0,2025-03-14
TXN-00428,2025-03-14,2130,Billing,Middle East,approved,2464.77,1,0,2025-03-14
TXN-00472,2025-03-14,9285,Risk,Europe,approved,45.1,1,0,2025-03-14
TXN-00551,2025-03-14,2550,Invoices,Middle East,approved,1184.75,1,0,2025-03-14
TXN-00591,2025-03-14,8985,Payments,Latin America,approved,327.29,1,0,2025-03-14
TXN-00596,2025-03-14,8002,Subscriptions,North America,approved,2374.59,1,0,2025-03-14
TXN-00654,2025-03-14,5900,Invoices,Asia Pacific,approved,690.1,1,0,2025-03-14
TXN-00686,2025-03-14,3603,Payments,Asia Pacific,approved,1422.73,1,0,2025-03-14
TXN-00837,2025-03-14,5092,Payments,Asia Pacific,refunded,1269.34,0,1,2025-03-14
TXN-00852,2025-03-14,7751,Payments,Middle East,approved,2308.31,1,0,2025-03-14
TXN-00860,2025-03-14,2875,Invoices,Europe,failed,2433.41,0,0,2025-03-14
TXN-01001,2025-03-14,7294,Subscriptions,Latin America,failed,499.72,0,0,2025-03-14
TXN-01087,2025-03-14,4327,Subscriptions,Europe,approved,193.5,1,0,2025-03-14
TXN-01199,2025-03-14,2158,Billing,Asia Pacific,approved,1642.43,1,0,2025-03-14
TXN-01219,2025-03-14,6217,Invoices,North America,approved,87.58,1,0,2025-03-14
TXN-01260,2025-03-14,4860,Payments,North America,approved,1013.07,1,0,2025-03-14
TXN-01284,2025-03-14,8536,Invoices,Latin America,approved,1316.74,1,0,2025-03-14
TXN-01334,2025-03-14,5910,Billing,Europe,approved,138.43,1,0,2025-03-14
TXN-00149,2025-03-15,9789,Billing,Europe,approved,342.4,1,0,2025-03-15
